##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ERR3077934_1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	789696
Sequences flagged as poor quality	0
Sequence length	35-151
%GC	65
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.19089750992787	33.0	32.0	33.0	32.0	34.0
2	32.180760697787505	33.0	32.0	33.0	32.0	34.0
3	32.371741784180244	33.0	32.0	34.0	32.0	34.0
4	32.52307470216387	33.0	32.0	34.0	32.0	34.0
5	32.244315534078936	33.0	32.0	34.0	32.0	34.0
6	33.68505095631737	34.0	33.0	37.0	32.0	37.0
7	33.63093266269552	34.0	33.0	37.0	31.0	37.0
8	33.68440640448983	34.0	33.0	37.0	32.0	37.0
9	33.77329757273685	34.0	33.0	37.0	32.0	37.0
10-14	34.69391588661966	35.6	34.6	37.4	32.2	37.4
15-19	36.178752583272555	38.0	37.0	38.0	33.0	38.0
20-24	36.53564004376368	38.0	37.0	38.4	34.0	38.4
25-29	36.46428347110787	38.0	37.0	39.0	33.4	39.0
30-34	36.50215044776724	38.0	37.0	39.0	33.8	39.0
35-39	36.43619662364352	38.0	37.0	39.0	33.4	39.0
40-44	36.30551278941092	38.0	37.0	39.0	32.6	39.0
45-49	36.19024752909047	38.0	37.0	39.0	32.2	39.0
50-54	36.0905256957585	38.0	36.6	39.0	31.8	39.0
55-59	36.08993475401852	38.0	37.0	39.0	31.8	39.0
60-64	35.83130939533696	38.0	36.2	39.0	30.2	39.0
65-69	35.823025439651815	38.0	36.2	39.0	30.4	39.0
70-74	35.799713859961436	38.0	36.2	39.0	30.6	39.0
75-79	35.62835053052452	38.0	36.0	39.0	30.0	39.0
80-84	35.44633723130637	38.0	36.0	39.0	30.0	39.0
85-89	35.13381856393469	38.0	35.0	38.0	27.8	39.0
90-94	35.0319678623173	38.0	34.8	38.0	27.0	39.0
95-99	35.111899234414025	38.0	35.0	38.0	27.0	39.0
100-104	34.68916553964227	38.0	34.0	38.0	26.0	39.0
105-109	34.50796040595613	38.0	34.0	38.0	25.0	39.0
110-114	34.40947813663672	38.0	34.0	38.0	24.4	39.0
115-119	34.028826030343126	37.6	33.8	38.0	24.0	39.0
120-124	33.82433815539944	37.0	33.0	38.0	22.4	39.0
125-129	33.538009878598665	37.0	32.8	38.0	19.0	38.6
130-134	33.06660023091725	37.0	32.0	38.0	15.0	38.0
135-139	32.82827384308394	37.0	32.0	37.8	14.2	38.0
140-144	32.599099760495946	37.0	31.6	37.0	14.0	38.0
145-149	32.17816896269609	37.0	31.0	37.0	14.0	38.0
150-151	30.408993516417986	35.0	27.5	37.0	13.0	37.5
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	-0.21906372896436466
1101	2	-0.08102329765028315
1101	3	-0.017543127844582784
1101	4	0.023379891218247906
1101	5	0.041747822781019295
1101	6	0.14310962484376688
1101	7	0.35920507892166853
1101	8	0.2632584086729892
1101	9	0.20429632284014332
1101	10-14	0.23783700496519344
1101	15-19	0.21231732438530315
1101	20-24	0.16453783133316335
1101	25-29	0.17377102554910806
1101	30-34	0.1513052085306228
1101	35-39	0.2558208774151538
1101	40-44	0.1899729847151832
1101	45-49	0.30720441364682927
1101	50-54	0.18972999688043757
1101	55-59	0.2222262642826891
1101	60-64	0.3407858249632483
1101	65-69	0.2866421492897189
1101	70-74	0.18813789063997177
1101	75-79	0.21643088402097277
1101	80-84	0.28241403322116554
1101	85-89	0.36266582641144396
1101	90-94	0.2806995900359226
1101	95-99	0.2649976867503483
1101	100-104	0.2740973269786977
1101	105-109	0.36820917832098843
1101	110-114	0.343528206094895
1101	115-119	0.3492346504837869
1101	120-124	0.3607623922209129
1101	125-129	0.5170746418360821
1101	130-134	0.5367703301708886
1101	135-139	0.6020571132828678
1101	140-144	0.5421986852503125
1101	145-149	0.7162055574153285
1101	150-151	0.3967117113065406
1102	1	0.025700354319411645
1102	2	-0.06312406347014843
1102	3	0.11267808286037706
1102	4	0.08729867528141
1102	5	0.08903531918813457
1102	6	0.2082014295700816
1102	7	0.20158616553788278
1102	8	0.3088419685750168
1102	9	0.33717165138973115
1102	10-14	0.16514543350504596
1102	15-19	0.23645617496807603
1102	20-24	0.1595752272780473
1102	25-29	0.06786059311625081
1102	30-34	0.17526740243220473
1102	35-39	0.3505148924496524
1102	40-44	0.26711864285248055
1102	45-49	0.24844738488943108
1102	50-54	0.19423910683670442
1102	55-59	0.20312274623516657
1102	60-64	0.15545590675693433
1102	65-69	0.22604711501229247
1102	70-74	0.13217638798070652
1102	75-79	0.2048896090545611
1102	80-84	0.22563022129811827
1102	85-89	0.24260212244169566
1102	90-94	0.043261003607376836
1102	95-99	0.3576821440556657
1102	100-104	0.195766913333415
1102	105-109	0.3499788201502909
1102	110-114	0.47806451144011675
1102	115-119	0.26385616883743523
1102	120-124	0.37695708804312034
1102	125-129	0.46708564855295975
1102	130-134	0.5011544788074431
1102	135-139	0.6860448398783845
1102	140-144	0.5891752909665371
1102	145-149	0.6545947328145303
1102	150-151	0.9379514674016143
1103	1	-0.030201176629475412
1103	2	-0.0019446079758509427
1103	3	-0.02418576880442913
1103	4	0.08292178874764033
1103	5	-0.05211673691954388
1103	6	0.12713038297923873
1103	7	0.17136736432863842
1103	8	-0.024525431422233623
1103	9	0.18186530429245806
1103	10-14	0.06785036546455814
1103	15-19	0.3005825561537705
1103	20-24	0.0515706722115894
1103	25-29	0.1735548223943013
1103	30-34	0.0743970593781782
1103	35-39	0.08842400435113973
