##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ERR3077938_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	445278
Sequences flagged as poor quality	0
Sequence length	35-151
%GC	65
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.098839376748906	33.0	32.0	34.0	32.0	34.0
2	32.09463750735495	33.0	32.0	34.0	32.0	34.0
3	32.277702918176956	33.0	32.0	34.0	32.0	34.0
4	32.2475038066107	33.0	32.0	34.0	32.0	34.0
5	32.194952366836	33.0	32.0	34.0	32.0	34.0
6	33.91252206486734	34.0	33.0	37.0	32.0	37.0
7	33.98101410804037	34.0	33.0	37.0	32.0	37.0
8	33.97209383800682	34.0	33.0	37.0	32.0	37.0
9	34.05198774698054	34.0	33.0	37.0	32.0	37.0
10-14	35.09264729000759	35.6	35.0	37.4	33.6	37.4
15-19	36.6122440363099	38.0	38.0	38.0	36.0	38.0
20-24	36.63546234038061	38.0	38.0	38.4	35.0	38.4
25-29	36.76406514581902	38.0	38.0	39.0	35.0	39.0
30-34	36.729930515318514	38.0	38.0	39.0	34.6	39.0
35-39	36.75810927964756	38.0	38.0	39.0	34.6	39.0
40-44	36.665476372837404	38.0	38.0	39.0	34.0	39.0
45-49	36.517340950265144	38.0	38.0	39.0	34.0	39.0
50-54	36.461724717633004	38.0	38.0	39.0	34.0	39.0
55-59	36.36733614897087	38.0	38.0	39.0	33.2	39.0
60-64	36.246457573510824	38.0	38.0	39.0	32.8	39.0
65-69	36.17663601002585	38.0	38.0	39.0	32.0	39.0
70-74	36.04723409269682	38.0	37.2	39.0	31.0	39.0
75-79	35.97721500744174	38.0	37.0	39.0	30.8	39.0
80-84	35.8380647772383	38.0	37.0	39.0	30.2	39.0
85-89	35.658628241362614	38.0	37.0	39.0	29.8	39.0
90-94	35.49888509479703	38.0	37.0	39.0	28.0	39.0
95-99	35.33605243386363	38.0	37.0	39.0	27.0	39.0
100-104	35.14258627414773	38.0	36.8	38.8	26.2	39.0
105-109	34.909658002376524	38.0	35.8	38.0	24.8	39.0
110-114	34.710787313332204	38.0	35.4	38.0	24.2	39.0
115-119	34.46948835007446	38.0	35.0	38.0	24.0	39.0
120-124	34.23601371620332	38.0	34.6	38.0	22.4	39.0
125-129	33.93736785585942	37.0	34.0	38.0	15.4	39.0
130-134	33.661722309013804	37.0	33.4	38.0	15.0	38.2
135-139	33.340353377484924	37.0	33.0	38.0	14.0	38.0
140-144	33.04909761957244	37.0	33.0	37.8	14.0	38.0
145-149	32.70817125085457	37.0	32.0	37.0	14.0	38.0
150-151	30.473512549103013	35.0	23.5	37.0	13.0	37.5
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.19746764481629953
1101	2	0.09041507834440665
1101	3	0.1392519984156806
1101	4	0.07553169155533368
1101	5	0.056752715706373635
1101	6	0.011401594450383357
1101	7	-0.046943538437147936
1101	8	0.03798465580353394
1101	9	0.10782347637802303
1101	10-14	0.010198456343466944
1101	15-19	0.019614021129740422
1101	20-24	0.09803406768738654
1101	25-29	0.021004394643725277
1101	30-34	-0.011778717578700082
1101	35-39	-0.020819428880272994
1101	40-44	-0.030623379035006337
1101	45-49	0.04134188307182285
1101	50-54	0.02665498035208458
1101	55-59	0.015054589399277063
1101	60-64	0.0541349278799359
1101	65-69	-0.013772054389150412
1101	70-74	0.034324299294056004
1101	75-79	0.07010469403086006
1101	80-84	-0.06267669954622335
1101	85-89	-0.0033970908842775316
1101	90-94	-0.03811209724489828
1101	95-99	-0.11697615898538061
1101	100-104	-0.10478211853642705
1101	105-109	-0.061564568556740085
1101	110-114	-0.10830634561375518
1101	115-119	-0.18361963322196573
1101	120-124	-0.09921179723251328
1101	125-129	-0.0892020156519564
1101	130-134	-0.08539899178730082
1101	135-139	-0.16537169306872102
1101	140-144	-0.339185257654151
1101	145-149	-0.30289918942234806
1101	150-151	-0.1807381108965096
1102	1	-0.04663194928329517
1102	2	0.08853407646340372
1102	3	0.20961136877505027
1102	4	0.1494476404712799
1102	5	-0.06141875246509443
1102	6	0.05864444169323235
1102	7	0.08018743869383371
1102	8	-0.005119987301107187
1102	9	0.22289871645326542
1102	10-14	0.09231161345662287
1102	15-19	0.14696428348000978
1102	20-24	0.26673568138900805
1102	25-29	0.14879124743058014
1102	30-34	0.192491156691176
1102	35-39	0.2860273024804769
1102	40-44	0.2253938899949688
1102	45-49	0.19765593360560985
1102	50-54	0.32662660903068996
1102	55-59	0.31395444972540787
1102	60-64	0.34754935792731345
1102	65-69	0.3709113500356054
1102	70-74	0.4090793826658583
1102	75-79	0.34004433073965146
1102	80-84	0.42383237616197533
1102	85-89	0.3128170709760667
1102	90-94	0.330587449428684
1102	95-99	0.41056401805231957
1102	100-104	0.46687912766022066
1102	105-109	0.3460019697191967
1102	110-114	0.5368175653687999
1102	115-119	0.4233186052310529
1102	120-124	0.3678449672258779
1102	125-129	0.219418089553308
1102	130-134	0.4906111356576375
1102	135-139	0.5391020859325977
1102	140-144	0.5610576566937482
1102	145-149	0.6201508282521075
1102	150-151	0.37020899311120203
1103	1	-0.0014615782702307456
1103	2	-0.11778620850856925
1103	3	0.12528868332876897
1103	4	0.1304270147090847
1103	5	-0.03970843861995377
1103	6	0.06701477028828151
1103	7	0.08855535717410845
1103	8	0.07224951703469173
1103	9	0.2022127013852284
1103	10-14	0.03452621971617731
1103	15-19	0.1068074332108111
1103	20-24	0.09757454593573556
1103	25-29	0.0928736926366085
1103	30-34	0.09618152442648409
