##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ERR3077936_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1282638
Sequences flagged as poor quality	0
Sequence length	35-151
%GC	65
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.80924157868393	32.0	32.0	33.0	29.0	34.0
2	31.044426408698325	32.0	32.0	33.0	29.0	34.0
3	31.14285090571151	32.0	32.0	33.0	29.0	34.0
4	31.21290496617128	32.0	32.0	33.0	29.0	34.0
5	31.204832540436193	32.0	32.0	33.0	29.0	34.0
6	32.00153667675525	33.0	32.0	37.0	18.0	37.0
7	31.992598067420424	33.0	32.0	37.0	18.0	37.0
8	31.91230885097744	33.0	32.0	37.0	17.0	37.0
9	31.905767644495175	33.0	32.0	37.0	17.0	37.0
10-14	33.729140100324486	35.4	33.6	37.4	28.0	37.4
15-19	35.01848300143922	38.0	35.8	38.0	26.2	38.0
20-24	34.19167153943669	38.0	34.0	38.0	17.0	38.4
25-29	34.82834018639709	38.0	35.8	38.0	25.8	39.0
30-34	34.37269783056482	37.8	34.8	38.0	20.0	39.0
35-39	34.204951024070205	37.6	34.2	38.0	17.0	39.0
40-44	34.70370963446836	38.0	35.6	38.0	22.2	39.0
45-49	34.57941398012803	38.0	35.2	38.0	22.0	39.0
50-54	34.2493729551211	38.0	34.4	38.0	16.6	39.0
55-59	34.426836735318126	38.0	34.8	38.0	17.2	39.0
60-64	34.14404560816098	38.0	34.0	38.0	16.4	39.0
65-69	34.212650270554946	38.0	34.0	38.0	16.4	39.0
70-74	33.76061115919741	37.8	33.8	38.0	15.8	39.0
75-79	33.189774782389065	37.0	32.4	38.0	15.0	39.0
80-84	33.29884883927595	37.0	32.8	38.0	14.8	39.0
85-89	32.9562568277323	37.0	31.8	38.0	14.6	39.0
90-94	32.372134042408874	37.0	30.4	38.0	14.0	39.0
95-99	32.45019176648895	37.0	31.0	38.0	14.0	39.0
100-104	31.793851294397136	36.4	29.2	38.0	13.8	39.0
105-109	31.34990974559063	35.2	27.4	38.0	13.0	39.0
110-114	31.60729579439866	36.0	29.4	38.0	13.0	39.0
115-119	30.694149432325638	34.6	26.2	38.0	13.0	38.2
120-124	30.21857019354679	34.0	25.0	38.0	13.0	38.0
125-129	30.16730159294105	34.0	25.0	37.6	12.6	38.0
130-134	29.51463838371211	33.6	24.0	37.0	12.0	38.0
135-139	28.816697993782032	33.0	24.0	37.0	12.0	38.0
140-144	28.418561553453564	32.6	22.2	37.0	12.0	38.0
145-149	27.6611882316543	32.0	14.2	37.0	12.0	37.0
150-151	25.316293117220283	28.0	13.5	35.0	12.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1109	9	0.4664449372683599
1109	10-14	0.12228196226742938
1109	15-19	0.10915883186727626
1109	20-24	0.7567513769619438
1109	25-29	-0.37108285048665834
1109	30-34	0.35554556680438765
1109	35-39	0.18890385763886286
1109	40-44	0.045971522192409964
1109	45-49	0.5097404919364266
1109	50-54	0.2104658411198983
1109	55-59	-0.07300624967566449
1109	60-64	0.3510598652476915
1109	65-69	0.4729617647959543
1109	70-74	-0.010689465903020334
1109	75-79	0.5083755399899914
1109	80-84	0.3445140543924552
1109	85-89	0.5114731269157247
1109	90-94	0.7973642386442492
1109	95-99	0.4398532371793067
1109	100-104	0.652631089981675
1109	105-109	0.5901889241182268
1109	110-114	0.4947772910070327
1109	115-119	0.548583918017453
1109	120-124	0.6396829639121826
1109	125-129	0.3422398597258258
1109	130-134	0.6717113657368614
1109	135-139	0.5409198073799253
1109	140-144	0.8006467791167431
1109	145-149	1.0909679140285853
1109	150-151	0.7572152383892288
1110	1	0.559550692860526
1110	2	0.6416326329765418
1110	3	0.49562696729731925
1110	4	0.49244669999690416
1110	5	0.43744786261081003
1110	6	0.7963819962526557
1110	7	1.1427432972363576
1110	8	1.1048550278896165
1110	9	1.215847765870219
1110	10-14	0.6483806746995455
1110	15-19	0.34122627242383885
1110	20-24	0.8002069866684067
1110	25-29	-0.504101175907472
1110	30-34	0.4460068042983494
1110	35-39	0.6664267114952409
1110	40-44	-0.1750890877283311
1110	45-49	0.35752992188984223
1110	50-54	0.40120450042958566
1110	55-59	0.10567309538171799
1110	60-64	0.5590116913002205
1110	65-69	0.41320764085262596
1110	70-74	0.1516477914744172
1110	75-79	0.7939165064442477
1110	80-84	0.4177138757661538
1110	85-89	0.32832672412028785
1110	90-94	0.7434686240099353
1110	95-99	0.5025953438632627
1110	100-104	0.6941140257372993
1110	105-109	1.1211518637517912
1110	110-114	0.5920855107741403
1110	115-119	0.8737253787319048
1110	120-124	1.071483766982002
1110	125-129	0.5394874506100145
1110	130-134	0.6308908872830337
1110	135-139	0.6685435160296223
1110	140-144	0.7808336655231507
1110	145-149	1.201164110289941
1110	150-151	0.8920531440716744
1111	1	0.40807610637132896
1111	2	0.4736569782668276
1111	3	0.32737926955250174
1111	4	0.27188477609993456
1111	5	0.3157208719514024
1111	6	1.2596828785456466
1111	7	-0.2281823932245004
1111	8	-0.29941521195042853
1111	9	-0.06909830544011086
1111	10-14	0.5572006927530637
1111	15-19	0.5424229382385164
1111	20-24	0.15700471930159665
1111	25-29	0.6728525999635693
1111	30-34	0.8639777676811917
1111	35-39	0.5868996914708262
1111	40-44	0.8478865736780037
1111	45-49	0.6583570530768341
1111	50-54	0.6266737022260855
1111	55-59	0.7674801669965703
1111	60-64	0.48732111443656834
1111	65-69	0.5112796477743942
1111	70-74	0.7778277946306673
1111	75-79	0.18898017635842024
1111	80-84	0.6260672670266771
1111	85-89	0.8487238147011382
1111	90-94	0.4266826486611919
1111	95-99	0.8968282539211856
1111	100-104	0.7254584011192762
1111	105-109	0.8372705409916321
1111	110-114	0.8121850667155499
1111	115-119	0.916911937122677
1111	120-124	1.0226067837609918
1111	125-129	1.0843086312320231
1111	130-134	0.9095858329305244
1111	135-139	0.9179162473501385
1111	140-144	1.0398266319787517
1111	145-149	0.8328006695630314
1111	150-151	0.8014269845763238
1112	1	0.4685895566397562
1112	2	0.18884440345537
1112	3	0.26239950507422094
1112	4	0.28364272719104733
1112	5	0.1847014252527579
1112	6	0.5942648584088985
1112	7	0.33549887501946074
1112	8	0.7272923365347346
1112	9	1.2949410118905398
1112	10-14	0.3872611779045627
1112	15-19	0.5328746111431428
1112	20-24	0.727256566587414
1112	25-29	0.737729864677398
1112	30-34	0.865742329129894
1112	35-39	0.5950209940195137
1112	40-44	0.6419723941587776
1112	45-49	0.5059600859376587
1112	50-54	0.4074794913364741
1112	55-59	0.6159876627169965
1112	60-64	0.283357990957974
1112	65-69	0.3849599603035969
1112	70-74	0.3533776426940136
1112	75-79	0.37444399245850946
1112	80-84	0.31644550916925596
1112	85-89	0.5714557303190304
1112	90-94	0.47355208703331186
1112	95-99	0.6615657273545494
1112	100-104	0.5371597492166273
1112	105-109	0.9893805689418755
1112	110-114	0.576653897226926
1112	115-119	0.7145537473050076
1112	120-124	1.0003748054173514
1112	125-129	0.5587760987037456
1112	130-134	0.7539013862793347
1112	135-139	1.0128072647334605
1112	140-144	0.7512697355231666
1112	145-149	0.9753951297657899
1112	150-151	0.2562282810519996
1113	1	0.4050191049599974
1113	2	0.5097515474792864
1113	3	0.5358754607405203
1113	4	0.40638603720986666
1113	5	0.5126949829115155
1113	6	0.5477699222488042
1113	7	0.500688441191393
1113	8	1.2388029014415132
1113	9	0.8538361610929108
1113	10-14	0.5027603099624258
1113	15-19	0.5566385543762493
1113	20-24	1.4992934569158365
1113	25-29	1.027808170567397
1113	30-34	1.3035123975412546
1113	35-39	1.3371152293755486
1113	40-44	0.9278961393910379
1113	45-49	0.8644039480038046
1113	50-54	0.8658569207419333
1113	55-59	0.7060765824871424
1113	60-64	0.643668383990537
1113	65-69	0.6670359415902496
1113	70-74	0.8673607892834383
1113	75-79	1.312331131182539
1113	80-84	1.0719790179877577
1113	85-89	1.1224914000135868
1113	90-94	1.3745733590633336
1113	95-99	1.1006989212527998
1113	100-104	1.4683423841649414
1113	105-109	1.5485263166988616
1113	110-114	1.0165406440989813
1113	115-119	1.557897136748693
1113	120-124	1.6197086461288208
1113	125-129	1.1092446297748637
1113	130-134	1.28451964170916
1113	135-139	1.4854542582656443
1113	140-144	1.1988021710292323
1113	145-149	1.4306209318448602
1113	150-151	0.9515374582576008
1114	1	0.2284148696862438
1114	2	0.18424664833741033
1114	3	0.2850820948916102
1114	4	0.24195807029880712
1114	5	0.2508045527613483
1114	6	-2.0868100950400965
1114	7	0.4997584950493348
1114	8	-0.9950731864255928
1114	9	-0.8513623756047579
1114	10-14	0.07416433509184372
1114	15-19	0.3158829610920719
1114	20-24	-0.3739467786919306
1114	25-29	0.7495146838584503
1114	30-34	-0.6725565714499524
1114	35-39	-0.42914217968456825
1114	40-44	0.6157298733201984
1114	45-49	0.2878707531614637
1114	50-54	0.26603537334524674
1114	55-59	0.8390663173213326
1114	60-64	0.2860180454664061
1114	65-69	0.6444161009558087
1114	70-74	0.730024446265432
1114	75-79	0.4613943278633812
1114	80-84	0.3543326236356563
1114	85-89	0.4270059349802082
1114	90-94	0.5604202976878412
1114	95-99	0.7577805002808446
1114	100-104	0.6359419580519514
1114	105-109	1.0609516987197978
1114	110-114	0.8313657993828869
1114	115-119	0.9301571839562932
1114	120-124	0.6513796696677367
1114	125-129	1.0501257905632748
1114	130-134	0.6138690158856086
1114	135-139	0.6684944346930592
1114	140-144	0.9288577034365311
1114	145-149	0.6678825261772943
1114	150-151	0.7478960033015163
2101	1	-0.8525165223948363
2101	2	-0.607947648139195
2101	3	-0.4711147231607704
2101	4	-0.29986467540154393
2101	5	-0.0860717411193157
2101	6	0.6460750624314713
2101	7	0.5632060411428128
2101	8	0.7025083907337155
2101	9	0.9472574611846163
2101	10-14	0.007795239750507221
2101	15-19	0.2419209570524785
2101	20-24	-1.1613698787643045
2101	25-29	0.03055909637652121
2101	30-34	0.7285117107699008
2101	35-39	0.7432444701240897
2101	40-44	-0.009985461287548958
2101	45-49	-0.14232750399848015
2101	50-54	0.007346324773919832
2101	55-59	-0.06198025905563043
2101	60-64	-0.16270101179839713
2101	65-69	-0.3493552753381195
2101	70-74	-0.14922979412889958
2101	75-79	-0.012293956847557297
2101	80-84	-0.3214762505489972
2101	85-89	-0.32047507210690895
2101	90-94	-0.1886192128825499
2101	95-99	-0.410532783029538
2101	100-104	-0.19713968043268437
2101	105-109	-0.22172808751375328
2101	110-114	-0.9239486825381853
2101	115-119	-0.5371273442672582
2101	120-124	-0.562237632590012
2101	125-129	-1.15038216460432
2101	130-134	-1.1837676072664927
2101	135-139	-0.8897220429797237
2101	140-144	-1.0767321276452009
2101	145-149	-1.2243962597655766
2101	150-151	-1.152780236858824
2102	1	-0.7012435658266796
2102	2	-0.7649888066329531
2102	3	-0.4331949104419657
2102	4	-0.3451683207923857
2102	5	-0.8129331962445221
2102	6	-1.7640885870193443
2102	7	-0.13542087799680758
2102	8	-1.339560184464272
2102	9	-1.2749062345641633
2102	10-14	-0.7699920262518702
2102	15-19	-0.4911838476868553
2102	20-24	-1.0953153081066986
2102	25-29	-0.4037302734132311
2102	30-34	-0.7981139907728476
2102	35-39	-0.682589330567744
2102	40-44	-0.27218091738075856
2102	45-49	-0.9198224871021452
2102	50-54	-0.9688399732442647
2102	55-59	-0.345398028014138
2102	60-64	-1.0032990148233125
2102	65-69	-0.5327391704084263
2102	70-74	-0.4840861370398102
2102	75-79	-0.5197466231782499
2102	80-84	-0.5738908779817962
2102	85-89	-0.49072538615605055
2102	90-94	-0.8287084785988625
2102	95-99	-0.6324947400224872
2102	100-104	-0.828469565817727
2102	105-109	-0.7099240451142528
2102	110-114	-0.4924814406082696
2102	115-119	-0.7255723735751936
2102	120-124	-0.9014261701591018
2102	125-129	-0.804721318421155
2102	130-134	-1.2055405940136161
2102	135-139	-0.7881439523245888
2102	140-144	-0.9165476070409646
2102	145-149	-1.0036327806338186
2102	150-151	-0.8178713230022829
2103	1	-0.43395646361089746
2103	2	-0.7122405059672197
2103	3	-0.6207290255965212
2103	4	-0.6025363849209846
2103	5	-0.6488378866458255
2103	6	0.3189718250775613
2103	7	-2.520704384288159
2103	8	-2.942432321370788
2103	9	-2.8284923164308253
2103	10-14	-1.10319846840693
2103	15-19	-0.7226822560846529
2103	20-24	-2.645781499659769
2103	25-29	-0.4431803705035975
2103	30-34	-1.4151200185084392
2103	35-39	-2.4906015327124145
2103	40-44	-0.3680820661445452
2103	45-49	-1.54277657579253
2103	50-54	-1.8911505809062277
2103	55-59	-0.18472573789298252
2103	60-64	-1.8998413433561936
2103	65-69	-0.8807866998534521
2103	70-74	-0.4778504677341644
2103	75-79	-2.3328960385675295
2103	80-84	-1.513211576892374
2103	85-89	-1.437942131540808
2103	90-94	-2.560662788165885
2103	95-99	-0.9555005026319101
2103	100-104	-1.824438205896275
2103	105-109	-2.31380497255104
2103	110-114	-1.0980117429530125
2103	115-119	-2.026369207561544
2103	120-124	-1.7045949964767892
2103	125-129	-0.7371310758406509
2103	130-134	-1.7288336263096546
2103	135-139	-1.9077261515800963
2103	140-144	-1.2593836634550506
2103	145-149	-2.197006431261311
2103	150-151	-1.0819292352733214
2104	1	-0.1876284201226106
2104	2	-0.1890018224851282
2104	3	0.03716967287012807
2104	4	-0.1426261704468743
2104	5	-0.22406654909558554
2104	6	0.19863502928437526
2104	7	0.39490348669496456
2104	8	0.5693295129062612
2104	9	0.8640318507383746
2104	10-14	-0.007169550471317621
2104	15-19	-0.15411937271446874
2104	20-24	0.18341593886830054
2104	25-29	0.27001221936242104
2104	30-34	0.41261847048765077
2104	35-39	0.752723578312704
2104	40-44	0.04290520517318441
2104	45-49	-0.06097356911276819
2104	50-54	0.08975022747329575
2104	55-59	-0.25400650982958695
2104	60-64	0.050858594789822575
2104	65-69	-0.5467938399932137
2104	70-74	-0.47168008881924095
2104	75-79	0.3344273192161822
2104	80-84	-0.42794263852932346
2104	85-89	-0.31221239741801554
2104	90-94	-0.35641447554402816
2104	95-99	-0.7386733716350555
2104	100-104	-0.6368863599541115
2104	105-109	-0.07980040684378764
2104	110-114	-0.7485565596287422
2104	115-119	-0.8787775536343077
2104	120-124	-0.7185016882958521
2104	125-129	-0.8340792334024272
2104	130-134	-0.3879550201296347
2104	135-139	0.09202551308394646
2104	140-144	-0.1502500286584869
2104	145-149	-0.13788586819527993
2104	150-151	-0.2384635416972536
2105	1	-0.14371643790872923
2105	2	-0.44716007789501333
2105	3	-0.17065422658946972
2105	4	-0.4787595414256529
2105	5	-0.7298804147636169
2105	6	-0.967279206783406
2105	7	-1.372937488563803
2105	8	0.2861559155350868
2105	9	-1.5404007105475834
2105	10-14	-0.3157953357401695
2105	15-19	-1.2488847740268767
2105	20-24	-0.5416615397280822
2105	25-29	-1.0973060978430098
2105	30-34	-0.3673398795050531
2105	35-39	0.19403378371822555
2105	40-44	-0.6472016447019016
2105	45-49	-0.05396600905989857
2105	50-54	-0.20996575615527036
2105	55-59	-0.5742661089298835
2105	60-64	-0.16738871575940806
2105	65-69	-0.3795615510761934
2105	70-74	-0.23696566834990307
2105	75-79	0.546762658366525
2105	80-84	0.15713813583094094
2105	85-89	0.09533494128901765
2105	90-94	0.04191643188249117
