##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ERR3077940_2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	289453
Sequences flagged as poor quality	0
Sequence length	35-151
%GC	65
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.94679274355422	34.0	33.0	34.0	32.0	34.0
2	32.88607131382297	34.0	33.0	34.0	32.0	35.0
3	32.965006408639745	34.0	33.0	34.0	32.0	35.0
4	32.989407606761716	34.0	33.0	34.0	32.0	35.0
5	33.06072142973125	34.0	33.0	34.0	32.0	35.0
6	34.32914497344992	34.0	34.0	37.0	33.0	37.0
7	34.41110301154246	34.0	34.0	37.0	33.0	37.0
8	34.37125198218709	34.0	34.0	37.0	33.0	37.0
9	34.4346301472087	35.0	34.0	37.0	33.0	37.0
10-14	35.475416043364554	36.2	35.6	37.4	34.6	37.4
15-19	36.97481870977326	38.0	38.0	38.0	37.0	38.0
20-24	37.05555789713702	38.0	38.0	38.4	36.0	38.4
25-29	37.17089544762016	38.0	38.0	39.0	36.0	39.0
30-34	37.133636894418096	38.0	38.0	39.0	36.0	39.0
35-39	37.12166502043442	38.0	38.0	39.0	36.0	39.0
40-44	37.04451302944759	38.0	38.0	39.0	36.0	39.0
45-49	36.93216691364931	38.0	38.0	39.0	36.0	39.0
50-54	36.86853802792325	38.0	38.0	39.0	36.0	39.0
55-59	36.786310073174604	38.0	38.0	39.0	35.6	39.0
60-64	36.69465126516749	38.0	38.0	39.0	34.4	39.0
65-69	36.60670248731081	38.0	38.0	39.0	34.0	39.0
70-74	36.48696747792404	38.0	38.0	39.0	34.0	39.0
75-79	36.41742244829842	38.0	38.0	39.0	33.2	39.0
80-84	36.329602646499644	38.0	38.0	39.0	32.6	39.0
85-89	36.17308880913786	38.0	38.0	39.0	32.0	39.0
90-94	36.022572687336435	38.0	38.0	39.0	31.0	39.0
95-99	35.87620198939593	38.0	37.8	39.0	30.4	39.0
100-104	35.71214804267135	38.0	37.0	39.0	29.6	39.0
105-109	35.521295208226675	38.0	37.0	38.8	27.6	39.0
110-114	35.338590444192256	38.0	37.0	38.0	26.4	39.0
115-119	35.12803788997096	38.0	37.0	38.0	25.8	39.0
120-124	34.924047130098046	38.0	37.0	38.0	25.2	39.0
125-129	34.66276152863601	37.6	36.8	38.0	24.4	39.0
130-134	34.41508568900859	37.0	36.2	38.0	24.0	38.4
135-139	34.14408300547056	37.0	35.4	38.0	24.0	38.0
140-144	33.89274185428821	37.0	35.0	38.0	24.0	38.0
145-149	33.60017045403616	37.0	34.2	37.0	15.6	38.0
150-151	31.47590550453074	35.5	29.0	37.0	13.5	37.5
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	135-139	0.2898760108487721
1103	140-144	0.2747483289362407
1103	145-149	0.17754214811830593
1103	150-151	0.07156386733659659
1104	1	0.18756587004678948
1104	2	0.08421332308218155
1104	3	0.14091137557728217
1104	4	0.1839875268703537
1104	5	0.0981086768783399
1104	6	0.1161550064850303
1104	7	0.05996188923202084
1104	8	0.07155984390294634
1104	9	0.1558596343217431
1104	10-14	0.07297132868534106
1104	15-19	0.04218605089633343
1104	20-24	0.15236783471657844
1104	25-29	0.22048437467056203
1104	30-34	0.09912803512963819
1104	35-39	0.09065290402515558
1104	40-44	0.09418677971038392
1104	45-49	0.0505257018568841
1104	50-54	0.05120339577104005
1104	55-59	0.03651527846277958
1104	60-64	0.04134172968626615
1104	65-69	0.04840558381254567
1104	70-74	0.050622787245991674
1104	75-79	0.2145986446039032
1104	80-84	0.11292419215522642
1104	85-89	0.11450086614747335
1104	90-94	0.033930728231723606
1104	95-99	0.03227553795903759
1104	100-104	0.12916719602166182
1104	105-109	0.21210613496094055
1104	110-114	0.1775675008005848
1104	115-119	0.24329779060041545
1104	120-124	0.20292722175764766
1104	125-129	0.24732742093306825
1104	130-134	0.128912703308373
1104	135-139	0.2707253145872741
1104	140-144	0.23978726283702656
1104	145-149	0.25075546785792824
1104	150-151	0.36465268662824
1105	1	0.02413423808854276
1105	2	-0.04126434608422613
1105	3	0.03479364572255861
1105	4	0.08764573464559078
1105	5	0.12421470778002686
1105	6	-0.10788816996351613
1105	7	-0.042495347895702196
1105	8	0.007332591740237149
1105	9	-0.05161581387154257
1105	10-14	-0.06760511894584909
1105	15-19	-0.042593885399213605
1105	20-24	-0.022386555818243892
1105	25-29	-0.06856238915225532
1105	30-34	0.013199773475250254
1105	35-39	-0.02447441068854772
1105	40-44	-0.027826655891757923
1105	45-49	0.08303684763649244
1105	50-54	0.03617239701822683
1105	55-59	-0.012049138866444764
1105	60-64	-0.07257971668152408
1105	65-69	-0.03716915724078973
1105	70-74	0.0448290431913847
1105	75-79	0.031566154588581696
1105	80-84	-0.02546448285245617
1105	85-89	-0.024591964027173674
1105	90-94	-0.1250681541814842
1105	95-99	-0.0030452609740194703
1105	100-104	0.051105890429475664
1105	105-109	0.07045900611259981
1105	110-114	-0.11071426381395355
1105	115-119	0.06039785174920809
1105	120-124	0.12236370119524054
1105	125-129	0.18513101455724268
1105	130-134	0.12301696143764218
1105	135-139	0.034320969297269244
1105	140-144	0.1822257678931436
1105	145-149	0.2192571966701209
1105	150-151	0.21122226124844445
1106	1	0.21953496709786435
1106	2	-0.01249470760411242
1106	3	0.1252324080347691
1106	4	0.18609003236358745
1106	5	0.2299192509733743
1106	6	0.050170277409428365
1106	7	0.09008757013144475
1106	8	0.1974068493898571
1106	9	0.05800059697857307
1106	10-14	0.12945822165345078
1106	15-19	0.13270843639600116
1106	20-24	0.10633840144517137
1106	25-29	0.17199314127891796
1106	30-34	0.17679597828525573
1106	35-39	0.10845696237539926
1106	40-44	0.13318258999416344
1106	45-49	0.15465384083743317
1106	50-54	0.2192182288150306
1106	55-59	0.09462219048173637
1106	60-64	0.1153237653933985
1106	65-69	0.1022011492205408
1106	70-74	0.10358073761916842
1106	75-79	0.16213361254262537
1106	80-84	0.20326965133951802
1106	85-89	0.11473710107033952
1106	90-94	0.06063405525672039
1106	95-99	0.18225209292837974
1106	100-104	0.21934595948003022
1106	105-109	0.3110670293015545
1106	110-114	0.2539645048656709
1106	115-119	0.2917168954549467
1106	120-124	0.3143347664031637
1106	125-129	0.24106308315501224
1106	130-134	0.34173380675981946
1106	135-139	0.4785109877630944
1106	140-144	0.35239583718452394
1106	145-149	0.3388072953074541
1106	150-151	0.7244205772591528
1107	1	0.14030920804250968
1107	2	0.06288314025333364
1107	3	0.05993707301116302
1107	4	-0.07505636744289745
1107	5	0.05059852600719239
1107	6	0.022790530233770312
1107	7	-0.08385683001548472
1107	8	-0.0663833655377033
1107	9	0.007278945646810087
1107	10-14	0.048904552475271146
1107	15-19	0.03136153309100109
1107	20-24	0.014996604797644864
1107	25-29	0.04988292706806874
1107	30-34	0.07768740358023507
1107	35-39	0.1668940656223299
1107	40-44	0.06317066092742607
1107	45-49	0.19724751527944306
1107	50-54	0.19589781909309778
1107	55-59	0.1388360238396018
1107	60-64	0.1658267083821201
1107	65-69	0.21555694724990815
1107	70-74	0.12216653181471315
1107	75-79	0.2379528507111175
1107	80-84	0.35658612299616976
1107	85-89	0.2817293035243438
1107	90-94	0.1423479928636766
1107	95-99	0.10791285648891602
1107	100-104	0.22346997398260982
1107	105-109	0.2505909888450688
1107	110-114	0.05257098221271406
1107	115-119	0.13519289834940906
1107	120-124	0.12001741228343121
1107	125-129	0.24581234642609928
1107	130-134	0.15885570775814273
1107	135-139	0.10503158143610136
1107	140-144	0.17185135447684985
1107	145-149	0.2564722682221898
1107	150-151	0.08843569240258731
1108	1	0.2066518937259687
1108	2	0.1989765537793886
1108	3	0.1259953093359698
1108	4	0.14110641962580672
1108	5	0.14209135012564644
1108	6	0.05688967733153305
1108	7	0.2185155133033021
1108	8	0.0724439719182115
1108	9	-0.002658948090399349
1108	10-14	0.11588675878576282
1108	15-19	0.15447228554427284
1108	20-24	0.11374761352283969
1108	25-29	0.09652477500804224
1108	30-34	0.1101913158735286
1108	35-39	0.07646607433715502
1108	40-44	-0.03484073721854486
1108	45-49	0.006842776112968352
1108	50-54	0.04316367248745934
1108	55-59	0.04774552677986321
1108	60-64	0.024862274494964254
1108	65-69	0.05167229305133958
1108	70-74	-0.004939782835144513
1108	75-79	0.1488123864448383
1108	80-84	0.023774681950733623
1108	85-89	-0.05227489552043352
1108	90-94	0.04213303035098903
1108	95-99	0.057657531192901956
1108	100-104	0.0624538041579612
1108	105-109	0.1441408027921156
1108	110-114	0.12634017149468946
1108	115-119	0.14550044529453743
1108	120-124	0.09031927326404343
1108	125-129	0.10246503856799194
1108	130-134	0.047191284606334705
1108	135-139	0.04519361472328853
1108	140-144	-0.057116621061979345
1108	145-149	0.11501394726896308
1108	150-151	0.03140169781397262
1109	1	-0.15781088445808678
1109	2	-0.10045778422502849
1109	3	-0.07212950631337378
1109	4	-0.06462455145928203
1109	5	-0.15546501099743892
1109	6	-0.05690682048592777
1109	7	-0.039712416541348716
1109	8	-0.09419069700109617
1109	9	-0.028200131809242635
1109	10-14	-0.13835797511224257
1109	15-19	-0.14731022169448948
1109	20-24	-0.1265892703968987
1109	25-29	-0.09376891195276471
1109	30-34	-0.1087355843999589
1109	35-39	0.02660309547510309
1109	40-44	-0.11302263905413668
1109	45-49	-0.059331591986534704
1109	50-54	-0.06772485860987842
1109	55-59	-0.10234562835778149
1109	60-64	-0.06795431758899184
1109	65-69	-0.0858165389081833
1109	70-74	-0.10186080335242309
1109	75-79	-0.20152279811647134
1109	80-84	-0.1362403766772431
1109	85-89	-0.09176330372392272
1109	90-94	-0.07902864501817675
1109	95-99	-0.04796150177372027
1109	100-104	-0.23614346010017329
1109	105-109	-0.1704231562555023
1109	110-114	-0.1464153224059288
1109	115-119	-0.09141431554282065
1109	120-124	-0.11419896614644642
1109	125-129	-0.04322453910026525
1109	130-134	-0.19532414305225387
1109	135-139	-0.09282527089955295
1109	140-144	-0.08588155141463005
1109	145-149	-0.150898099790588
1109	150-151	-0.1751780327966337
1110	1	0.19086689528203493
1110	2	0.3508194964584703
1110	3	0.16188328310536804
1110	4	0.2450056325481711
1110	5	0.18673674846566257
1110	6	0.1895535321411188
1110	7	0.09810957027754341
1110	8	0.14396545141491401
1110	9	0.1093779222896103
1110	10-14	0.19711526310773309
1110	15-19	0.28663961734488197
1110	20-24	0.1781250135687671
1110	25-29	0.12790857576754178
1110	30-34	0.17638084757253125
1110	35-39	0.20947425789059082
1110	40-44	0.10463412629575686
1110	45-49	0.10442541193775412
1110	50-54	0.08474664928785103
1110	55-59	0.0031136643623597138
1110	60-64	0.04389213315140239
1110	65-69	0.22710986955599566
1110	70-74	0.23141151032697138
1110	75-79	0.14995810009264687
1110	80-84	0.21409856659060011
1110	85-89	0.20991035535787006
1110	90-94	0.2551402291813787
1110	95-99	0.297756084918376
1110	100-104	0.18547358661237467
1110	105-109	0.3191744657608666
1110	110-114	0.37510701514438693
1110	115-119	0.1742272574084538
1110	120-124	0.14721119852421793
1110	125-129	0.17229416178750512
1110	130-134	0.2947188012260966
1110	135-139	0.14132402871010896
1110	140-144	0.13323461692633742
1110	145-149	-0.21932463976862238
1110	150-151	0.3242942551595256
1111	1	0.10543257467182343
1111	2	-0.006418428916127539
1111	3	0.11134426790820129
1111	4	0.1016907996372467
1111	5	0.11410127499676292
1111	6	0.09913788392255896
1111	7	0.044650257189182696
1111	8	-0.0026355836954223832
1111	9	0.07880063454229003
1111	10-14	0.12453320126296319
1111	15-19	0.10262824829917605
1111	20-24	0.07469236293888315
1111	25-29	0.08826483823712294
1111	30-34	0.10418844780387104
1111	35-39	0.15142980680614215
1111	40-44	0.1600847439023383
1111	45-49	0.21713668685772092
1111	50-54	0.15763050728828887
1111	55-59	0.15981843142351693
1111	60-64	0.15573737988692216
1111	65-69	0.22342238148863913
1111	70-74	0.09508102599085788
1111	75-79	0.19672232598586703
1111	80-84	0.23527804649689443
1111	85-89	0.26263652727372744
1111	90-94	0.33712376378034037
1111	95-99	0.19108342899086495
1111	100-104	0.169230593991486
1111	105-109	0.06282147532825633
1111	110-114	0.18592126407042997
1111	115-119	-0.16558157339316182
1111	120-124	0.10605390067598819
1111	125-129	0.343118781453299
1111	130-134	0.16679340777615437
1111	135-139	0.25052397506821933
1111	140-144	0.3832953304269182
1111	145-149	-0.183233434004606
1111	150-151	0.01733971570819648
1112	1	0.10135169097576124
1112	2	0.07860593184229714
1112	3	0.06395952069880906
1112	4	0.07040789932870695
1112	5	0.019981898977576407
1112	6	0.06228870807009912
1112	7	0.11372388413580126
1112	8	0.021093322743986676
1112	9	0.043730773798813516
1112	10-14	-0.043704820118705356
1112	15-19	-0.10668712637826161
1112	20-24	-0.0530840494703142
1112	25-29	-0.11918802610318124
1112	30-34	-0.1067848533362934
1112	35-39	-0.12905297522945602
1112	40-44	-0.15443408109779
1112	45-49	-0.15939713269883526
1112	50-54	-0.024431703633339907
1112	55-59	-0.072508281469986
1112	60-64	-0.12489488233724444
1112	65-69	-0.16616069377192133
1112	70-74	-0.0648496810696102
1112	75-79	-0.048231488510616316
1112	80-84	-0.16409070597887165
1112	85-89	0.04263614544166927
1112	90-94	-0.072110744073548
1112	95-99	-0.1230385868875743
1112	100-104	-0.1132359431455967
1112	105-109	-0.13110566635262444
1112	110-114	-0.1970710611942721
1112	115-119	-0.1255141857417712
1112	120-124	-0.08926832853052957
1112	125-129	0.00700504972382987
1112	130-134	-0.13453973826129584
1112	135-139	-0.20121105375844905
1112	140-144	-0.07636025129226454
1112	145-149	-0.09190358908144702
1112	150-151	-0.20050181110705623
1113	1	0.21417087838761972
1113	2	0.18472181202501048
1113	3	0.033445352757759395
1113	4	0.16987497071504976
1113	5	0.1525840174802937
1113	6	-0.04406663492321883
1113	7	0.06687835251184993
1113	8	0.16369342645615603
1113	9	0.17111342876427926
1113	10-14	0.13203346849839193
1113	15-19	0.09038895013093651
1113	20-24	0.08541612063084614
1113	25-29	0.08401499542205215
1113	30-34	0.20661730215930163
1113	35-39	0.26983091550617644
1113	40-44	0.2862331360545838
1113	45-49	0.31115636608996056
1113	50-54	0.20189539250044675
1113	55-59	0.13556155845299145
1113	60-64	0.23976140351154385
1113	65-69	0.2833440553295361
1113	70-74	0.26395841567254763
1113	75-79	0.2443701221955763
1113	80-84	0.2577399907219018
1113	85-89	0.22806718982928942
1113	90-94	0.3692194132344184
1113	95-99	0.3753133144944698
1113	100-104	0.228196853026148
1113	105-109	0.1451795650319383
1113	110-114	0.1522370116377445
1113	115-119	0.218892356856621
1113	120-124	0.15561007492269852
1113	125-129	0.30569434642398363
1113	130-134	0.10056130402723795
1113	135-139	0.2456914091836424
1113	140-144	0.29244978889122564
1113	145-149	0.2211213898708806
1113	150-151	0.3680955262009462
1114	1	0.024586341493147756
1114	2	8.573414803407786E-4
1114	3	0.041354763965323116
1114	4	-0.037046631895300663
1114	5	0.0679152994908847
1114	6	0.07618534222296347
1114	7	0.08618987835049552
1114	8	0.003379496387914571
1114	9	0.026099291828160176
1114	10-14	0.012512099451214453
1114	15-19	-0.0023929889723817155
1114	20-24	-0.04659319214298563
1114	25-29	-0.024487580302086087
1114	30-34	-0.04481866508234589
1114	35-39	-0.07843220636289772
1114	40-44	-0.025144776620237508
1114	45-49	-0.18704110491835024
1114	50-54	-0.07997649311106159
1114	55-59	0.0028144739840954003
1114	60-64	-0.06775549240917655
1114	65-69	-0.19292694097386232
1114	70-74	-0.08687089001688975
1114	75-79	-0.16655375959918928
1114	80-84	-0.23967812629297214
1114	85-89	-0.20425029244659498
1114	90-94	-0.1792075269508402
1114	95-99	-0.11841306342998337
1114	100-104	-0.22095223757573734
1114	105-109	-0.0860888064717713
1114	110-114	-0.12362092654316115
1114	115-119	-0.13493064400326915
1114	120-124	-0.1134558352840429
1114	125-129	-0.21825299861215086
1114	130-134	-0.12128887431317281
1114	135-139	-0.12386296170747357
1114	140-144	-0.24175989428594846
1114	145-149	-0.2636053050324847
1114	150-151	0.027181138422154305
2101	1	-0.14754713528550667
2101	2	-0.14717187415520527
2101	3	-0.25126824266675385
2101	4	-0.09702402563908663
2101	5	-0.11364925317306529
2101	6	-0.1775667061852957
2101	7	-0.0342724150496565
2101	8	-0.09532904178625046
2101	9	-0.10153526759951603
2101	10-14	-0.1628699598970158
2101	15-19	-0.11205602865135234
2101	20-24	-0.15725708069140865
2101	25-29	-0.18112424147606276
2101	30-34	-0.19280248662910537
2101	35-39	-0.08732781818776658
2101	40-44	-0.10904257709009357
2101	45-49	-0.1483669760649562
2101	50-54	-0.29167288217485066
2101	55-59	-0.14570512741091335
2101	60-64	-0.14615754307148165
2101	65-69	-0.22158726638429016
2101	70-74	-0.18045202778799307
2101	75-79	-0.2402570470359109
2101	80-84	-0.4673071859821718
2101	85-89	-0.4894882851158613
2101	90-94	-0.32631865417823036
2101	95-99	-0.43722545793728784
2101	100-104	-0.43351217687406063
2101	105-109	-0.5099109056529372
2101	110-114	-0.30167970715070425
2101	115-119	-0.29467531683013704
2101	120-124	-0.35578918483730604
2101	125-129	-0.509630798984432
2101	130-134	-0.3415781395382851
2101	135-139	-0.46929660211476687
2101	140-144	-0.54687635980072
2101	145-149	-0.4037395642536339
2101	150-151	-0.7510993702929234
2102	1	-0.014198098434583528
2102	2	-0.07245453747178487
2102	3	0.034300224669927104
2102	4	-3.4270235600786236E-4
2102	5	0.0014575307465349852
2102	6	0.012048034183216316
2102	7	0.06470162180126238
2102	8	-0.019700901082728706
2102	9	0.0024063153150564176
2102	10-14	-0.030834784017621075
2102	15-19	0.03220276531849464
2102	20-24	0.11903688915784016
2102	25-29	0.07096013875842999
2102	30-34	0.02789474955179827
2102	35-39	-0.018592939854272572
2102	40-44	0.06561957664452933
2102	45-49	0.0671787891373512
2102	50-54	0.04391037024159061
2102	55-59	0.09944376717145786
2102	60-64	-0.06100586087536186
2102	65-69	0.028085062310914566
2102	70-74	-0.045084597157035944
2102	75-79	0.06287168226808149
2102	80-84	0.06246951847730031
2102	85-89	0.036072673654494736
2102	90-94	0.11167685996431231
2102	95-99	0.15624622688630296
2102	100-104	0.1148149019206599
2102	105-109	0.20281290270789754
2102	110-114	0.13679374077669593
2102	115-119	0.026562326762523014
2102	120-124	0.05068802484682067
2102	125-129	0.10736311322871472
2102	130-134	0.2996640647281481
2102	135-139	0.14653577007265994
2102	140-144	-0.08725123688339664
2102	145-149	0.12799217795027573
2102	150-151	0.13850202458978345
2103	1	0.04905745429515207
2103	2	0.018116418784572375
2103	3	-0.05906511103709278
2103	4	1.9349635542198484E-4
2103	5	-0.022963883292128173
2103	6	-0.11070544157127671
2103	7	-0.11009915812413595
2103	8	0.025009170127852087
2103	9	0.08161854827538662
2103	10-14	0.0010726422285642911
2103	15-19	0.02708831974372572
2103	20-24	-0.023407159672281352
2103	25-29	0.0010298657845453363
2103	30-34	-0.027058200600798443
2103	35-39	0.05766657818934107
2103	40-44	0.07979751367483345
2103	45-49	0.11898853537690712
2103	50-54	0.12528941558357332
2103	55-59	0.04122684867970605
2103	60-64	0.13195514635432204
2103	65-69	0.09861566117620413
2103	70-74	0.05211519244041085
2103	75-79	0.14367736786951468
2103	80-84	0.06345632218044273
2103	85-89	0.21113577381842674
2103	90-94	0.12188499659176699
2103	95-99	-0.02639189125584096
2103	100-104	0.07294497627053431
2103	105-109	-0.07181733840788951
2103	110-114	0.09314245230528684
2103	115-119	0.12701738713464295
2103	120-124	-0.016512447681812148
2103	125-129	-0.020053245433658162
2103	130-134	0.1972782928249046
2103	135-139	-0.03654938285365006
2103	140-144	4.1655233547288617E-4
2103	145-149	0.050770602380126206
2103	150-151	0.38697276037954964
2104	1	0.016336540119631593
2104	2	0.021797470560343868
2104	3	-0.09831774721762088
2104	4	0.001489626961259205
2104	5	-0.05333664596029308
2104	6	-0.04016080115815157
2104	7	0.03764338886954022
2104	8	-0.030343471363856622
2104	9	-0.12396165657249014
2104	10-14	0.0434423244161124
2104	15-19	0.11821682154339896
2104	20-24	0.08001078474016055
2104	25-29	0.02773975723233235
2104	30-34	0.08901422746344423
2104	35-39	-0.004442490674989585
2104	40-44	-0.0035548560487086434
2104	45-49	-0.036093238388552606
2104	50-54	0.00828954037770302
2104	55-59	-0.07212856780558496
2104	60-64	0.049266178326959675
2104	65-69	-0.04172532303221743
2104	70-74	-0.056952373526492295
2104	75-79	-0.007798968884848989
2104	80-84	-0.01621581411655626
2104	85-89	0.023509056916019233
2104	90-94	-0.03982550118862349
2104	95-99	-0.14431300058216578
2104	100-104	-0.15768422022177475
2104	105-109	-0.2110402692161486
2104	110-114	-0.21914273263438133
2104	115-119	-0.14680666658438213
2104	120-124	-0.18413274207165387
2104	125-129	-0.32619327115174457
2104	130-134	-0.2444099123191279
2104	135-139	-0.15849515962563743
2104	140-144	-0.4420837810477707
2104	145-149	-0.16631310821604472
2104	150-151	-0.2624886062887981
2105	1	-0.15624853703107533
2105	2	-0.03386648079162313
2105	3	-0.047190159945458277
2105	4	-0.2436203676731452
2105	5	-0.08783902795791931
2105	6	-0.05610311291530223
2105	7	-0.26240701517579623
2105	8	-0.18144179177098607
2105	9	-0.051579008571579266
2105	10-14	-0.16955948037389845
2105	15-19	-0.07426484601754169
2105	20-24	-0.2085035966721236
2105	25-29	-0.2331483295276655
2105	30-34	-0.148092092553469
2105	35-39	-0.23251020673362888
2105	40-44	-0.3177439984049357
2105	45-49	-0.3686652588729231
